course_code,course_name,department,credits,offering_count,teacher_count,total_enrollment,avg_class_capacity,campus_count,primary_course_type,dominant_time_bucket,weekend_offering_ratio,virtual_schedule_ratio
MEM6004,系统工程(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,1.0,0.0
MEM6401,人力资源与沟通管理(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,1.0,0.0
MEM6403,技术创新组织与管理(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,1.0,0.0
MEM6408,智能计算：数值方法与AI应用实践(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,1.0,0.0
MS6401H,物理海洋学(研）,研究生院,2.0,1,1,4,10.0,1,nan,morning,0.0,0.0
MS6501,化学海洋学(研）,研究生院,2.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
MS6601,生物海洋学(研）,研究生院,2.0,1,1,2,10.0,1,nan,mixed,0.0,0.0
MS6701,海洋地质学(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
MS6801,海洋技术前沿(研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
MS8410,海洋科学与技术前沿系列XVII(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
MS8707,海洋科学与技术前沿系列XIII(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
MS9301,海洋科学与技术前沿系列Ⅷ（研）,研究生院,1.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
MSE6202J,材料结构、物理与化学表征,研究生院,3.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
MSE6301,材料强度学(研）,研究生院,3.0,1,1,0,3.0,1,nan,morning,0.0,0.0
MSE6303,材料光电磁性能(研）,研究生院,3.0,1,1,0,3.0,1,nan,evening,0.0,0.0
MSE6306,材料加工过程中的传输现象(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
MSE6307,材料加工智能制造基础(研）,研究生院,3.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
MSE6308,高等材料热力学(研）,研究生院,3.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
MSE6308H,高等材料热力学(研）,研究生院,3.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
MSE6309H,材料加工力学基础(研）,研究生院,3.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
MSE6403,晶体缺陷(研）,研究生院,3.0,1,1,0,3.0,1,nan,morning,0.0,0.0
MSE6404H,显微学与谱学表征(研）,研究生院,3.0,4,4,0,3.0,1,nan,afternoon,0.0,0.0
MSE6601J,软物质物理导论(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0
MSE6701H,多尺度材料模拟与计算(研）,研究生院,3.0,2,2,0,3.0,1,nan,evening,0.0,0.0
MSE6802J,气候变化：多学科交叉方法(研）,研究生院,1.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
MSE8301,凝固原理(研）,研究生院,3.0,1,1,0,3.0,1,nan,evening,0.0,0.0
MSE8302,焊接冶金(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
MSE8304,有限元与数值模拟(研）,研究生院,3.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
MSE8308,机器人学及其工业应用(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
MSE8311,材料研究方法论(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
MSE8313,材料加工智能化技术(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
MSE8319,快速原型与反向工程技术(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
MSE8327,氢能技术与材料(研）,研究生院,3.0,1,1,0,3.0,1,nan,morning,0.0,0.0
MSE8328,材料信息学 – 材料中的大数据与机器学习(研）,研究生院,3.0,1,1,0,3.0,1,nan,mixed,0.0,0.0
MSE8329,智能生物医用材料(研）,研究生院,3.0,1,1,0,3.0,1,nan,evening,0.0,0.0
MSE8330,增材制造技术(研）,研究生院,3.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
MSE8331,新能源材料与器件(研）,研究生院,3.0,1,1,0,3.0,1,nan,morning,0.0,0.0
MSE8335,扫描电子显微技术及应用(研）,研究生院,2.0,1,1,0,2.0,1,nan,mixed,0.0,0.0
MSE8344,材料同步辐射表征技术(研）,研究生院,2.0,1,1,0,3.0,1,nan,mixed,0.0,0.0
MSE8345,新型半导体材料及其应用(研）,研究生院,2.0,1,1,0,3.0,1,nan,mixed,0.0,0.0
MSE8348,核工程材料(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0
MSE8351,微纳制造原理与技术(研）,研究生院,2.0,1,1,0,3.0,1,nan,mixed,0.0,0.0
MSE8404,X 射线衍射原理及技术(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0
MSE8603,智能高分子材料及应用(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
MSE8605,先进电子信息材料(研）,研究生院,3.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
MSE8606,先进生物功能材料(研）,研究生院,2.0,1,1,0,3.0,1,nan,mixed,0.0,0.0
MSE8611,现代材料表面工程与技术(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
MSE8612,人工智能和机器学习在材料科学中的应用(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
MSE9301,复合材料制备科学(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0
MSE9305,结晶原理(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0
MSE9306,薄膜材料与技术(研）,研究生院,3.0,1,1,0,3.0,1,nan,evening,0.0,0.0
MSE9313,集成计算机材料工程(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0
MSE9314,多主元新型金属材料-块体金属玻璃与高熵合金(研）,研究生院,2.0,1,1,0,3.0,1,nan,mixed,0.0,0.0
NAOE6001,工程管理(研）,研究生院,2.0,1,1,0,6.0,1,nan,mixed,0.0,0.0
NAOE6401,泥沙运动力学(研）,研究生院,3.0,1,1,0,6.0,1,nan,morning,0.0,0.0
NAOE7103,船舶水动力学（研）,研究生院,2.0,1,1,0,6.0,1,nan,evening,0.0,0.0
NAOE7111,水波动力学的理论与应用(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0
NAOE7112,水下运载器操纵与控制(研）,研究生院,3.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
NAOE7115,海洋工程流固耦合力学理论与应用(研）,研究生院,3.0,1,1,0,6.0,1,nan,morning,0.0,0.0
NAOE7203,高等传热学（研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0
NAOE7303,水声测量技术(研）,研究生院,3.0,1,1,0,6.0,1,nan,morning,0.0,0.0
NAOE7304,水声信号处理(研）,研究生院,3.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
NAOE7306,水下噪声学(研）,研究生院,3.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
NAOE8101,板壳理论(研）,研究生院,3.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
NAOE8105,船舶与浮式结构物动力学(研）,研究生院,3.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
NAOE8106,船舶与海洋工程计算结构力学,研究生院,3.0,1,1,0,6.0,1,nan,morning,0.0,0.0
NAOE8111,泛可靠性工程(研）,研究生院,2.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
NAOE8112,高等船舶流体力学(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0
NAOE8115,海洋结构物定位技术(研）,研究生院,2.0,1,1,0,6.0,1,nan,evening,0.0,0.0
NAOE8119,现代船舶结构设计(研）,研究生院,3.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
NAOE8124,海上风机设计与分析(研）,研究生院,2.0,1,1,0,6.0,1,nan,mixed,0.0,0.0
NAOE8125,水动力模型数值计算与数据同化(研）,研究生院,2.0,1,1,0,6.0,1,nan,mixed,0.0,0.0
NAOE8126,极地船海工程冰力学(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0
NAOE9108,数字信号处理与工程应用(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0
NAOE9109,绿色智能船舶设计与实践(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0
NAOE9201,高等燃烧学(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0
NAOE9202,轮机工程发展前沿(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0
NIS7001,随机过程与排队论(研）,研究生院,2.0,1,1,2,5.0,1,nan,morning,0.0,0.0
NIS7007,信息论与编码(研）,研究生院,3.0,2,2,3,5.0,1,nan,evening,0.0,0.0
NIS7017H,基础代数(研）,研究生院,3.0,1,1,1,5.0,1,nan,evening,0.0,0.0
NIS7023,多媒体内容安全(研）,研究生院,3.0,1,1,1,6.0,1,nan,morning,0.0,0.0
NIS8014,移动网络安全(研）,研究生院,2.0,1,1,1,5.0,1,nan,morning,0.0,0.0
NIS8024,分布式算法(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
NIS8025,远程协作系统与安全(研）,研究生院,2.0,1,1,1,5.0,1,nan,afternoon,0.0,0.0
NU6116,传热流动的数值分析(研）,研究生院,3.0,1,1,0,2.0,1,nan,morning,0.0,0.0
NU6118,非动力核技术应用(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
NU6130,高等反应堆物理(研）,研究生院,3.0,1,1,1,10.0,1,nan,morning,0.0,0.0
NU8126,核能科学发展前沿(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
PE6100,高等燃烧学（研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0
PE6120,高等工程流体力学(研）,研究生院,3.0,2,2,0,10.0,1,nan,afternoon,0.0,0.0
PE6125,可压缩空气动力学(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
PE6220,高等工程热力学（研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
PE6402,现代人工环境技术(研）,研究生院,3.0,1,1,0,20.0,1,nan,evening,0.0,0.0
PE6408,制冷与热管理系统的数字化仿真与智能控制(研）,研究生院,3.0,1,1,0,30.0,1,nan,morning,0.0,0.0
PE6542,能源电化学基础(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0
PE7700,储能技术（研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
PE8544,先进电化学储能材料技术(研）,研究生院,3.0,1,1,1,5.0,1,nan,evening,0.0,0.0
PE8623,新型电池技术(研）,研究生院,1.0,1,1,0,100.0,1,nan,mixed,0.0,0.0
PE8702,低碳能源与气候变化（研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
PE8706E,太阳能光伏系统(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
PE8708E,碳源、碳汇与碳中和(研）,研究生院,3.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
PHAR6111,计算机辅助药物设计(研）,研究生院,2.0,1,1,0,20.0,1,nan,afternoon,0.0,0.0
PHAR6112,高等有机化学(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
PHAR6115,手性药物合成(研）,研究生院,2.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
PHAR6117,药事法规理论与实务(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
PHAR6121,药学研究统计软件应用(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
PHAR7104,高等天然药物学(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
PHAR7108,现代药物分析技术（研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
PHAR7114,药物研究进展(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
PHAR8101,杂环化合物化学(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
PHAR8113,人工智能药学(研）,研究生院,2.0,2,1,0,10.0,1,nan,mixed,0.0,0.0
PHAR8114,肿瘤免疫学(研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
PHIL6210,中国哲学概论(研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0
PHIL6211,技术哲学视角下的中国数字革命（研）,研究生院,2.0,1,1,0,1.0,1,nan,mixed,0.0,0.0
PHIL6309,德国哲学(研）,研究生院,2.0,1,1,0,1.0,1,nan,evening,0.0,0.0
PHIL6310,法国哲学(研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0
PHIL6313,心灵与认知哲学导论(研）,研究生院,2.0,1,1,0,1.0,1,nan,morning,0.0,0.0
PHIL6319,哲学、技术与社会(研）,研究生院,2.0,1,1,0,1.0,1,nan,mixed,0.0,0.0
PHIL8205,当代中国哲学前沿问题研究（研）,研究生院,2.0,1,1,0,1.0,1,nan,morning,0.0,0.0
PHIL8214,中国道德与政治哲学(研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0
PHY6006,高等电动力学(研）,研究生院,4.0,2,2,8,9.0,1,nan,morning,0.0,0.0
PHY6007,高等量子力学(研）,研究生院,4.0,1,1,8,15.0,1,nan,evening,0.0,0.0
PHY6007H,高等量子力学(研）,研究生院,4.0,1,1,2,15.0,1,nan,mixed,0.0,0.0
PHY6008H,物理学中的群论(研）,研究生院,4.0,1,1,12,15.0,1,nan,morning,0.0,0.0
PHY6407,等离子体物理导论(研）,研究生院,3.0,1,1,1,10.0,1,nan,afternoon,0.0,0.0
PHY6501,量子场论基础(研）,研究生院,4.0,1,1,0,10.0,1,nan,morning,0.0,0.0
PHY6502,粒子物理与核物理基础(研）,研究生院,4.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
PHY8104,现代物理与天文专题（交叉类）：统计物理(研）,研究生院,1.0,1,1,0,10.0,1,nan,morning,0.0,0.0
PHY8105,现代物理与天文专题（交叉类）：软物质物理(研）,研究生院,1.0,1,1,0,10.0,1,nan,morning,0.0,0.0
PHY8106,现代物理与天文专题（交叉类）：生物物理(研）,研究生院,1.0,1,1,0,10.0,1,nan,morning,0.0,0.0
PHY8107,现代物理与天文专题（交叉类）：非线性物理(研）,研究生院,1.0,1,1,0,10.0,1,nan,morning,0.0,0.0
PHY8203,超快光学(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
PHY8303,表面与低维物理(研）,研究生院,3.0,1,1,1,10.0,1,nan,afternoon,0.0,0.0
PHY8304,固体多体理论(研）,研究生院,3.0,1,1,4,10.0,1,nan,afternoon,0.0,0.0
PHY8305,计算材料物理(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
PHY8307,材料制备及晶体生长科学（研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
PHY8402,现代激光技术(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
PHY8405,现代物理与天文专题（粒子与核物理类）：强激光(研）,研究生院,1.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
PHY8408,激光聚变高级研修课(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
PHY8503,原子核理论(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
PHY8508,核电子学(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
PHY8509,现代物理与天文专题（粒子与核物理类）：粒子物理(研）,研究生院,1.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
PHY8510,现代物理与天文专题（粒子与核物理类）：新物理(研）,研究生院,1.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
PHY8511,现代物理与天文专题（粒子与核物理类）：核物理(研）,研究生院,1.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
PHY8512,粒子物理实验中的计算方法(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
PHY8513,粒子物理前沿选讲(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
PHY8514,粒子物理、核物理与天体物理交叉前沿研讨(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
PHY9212H,量子与原子光学前沿(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
POL6001,政治学理论研究(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0
POL6002,国际关系理论(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0
POL6301,政治学原理与国际关系理论(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
POL6302,中国地方政府与基层政治(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
POL6303,中国发展的政治经济学(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0
POL6308,论语、当代中国与人类命运共同体(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0
POL7001,政治学经典著作选读(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0
POL8004,比较政治前沿(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
POL8006,当代中国外交与国际关系(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
POL8011,定量研究方法I：回归分析(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
POL8012,城市政治与田野研究(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
POL8016,国际组织前沿问题(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
POL8306,新型国际关系与中国外交(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0
POL8307,孙子兵法与战略(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
POL8308,治国理政的传统中国智慧专题(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
PSY9007,计算认知与人工智能(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
PUM6001,公共管理理论研究(研）,研究生院,3.0,1,1,1,5.0,1,nan,morning,0.0,0.0
PUM6004,社会科学研究方法（研）,研究生院,3.0,2,2,1,5.0,2,nan,evening,0.0,0.0
PUM6301,当代中国公共政策研究(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0
PUM6304,中国的跨文化沟通(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0
PUM8003,非营利组织研究(研）,研究生院,2.0,1,1,0,5.0,1,nan,evening,0.0,0.0
PUM8005,比较政治经济学研究(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
PUM8016,城市安全管理(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
PUM8018,应急系统仿真(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
PUM8019,应急预案编制与演练(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
PUM8201,当代中国政府研究(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
PUM8202,国际关系与全球治理(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
PUM8203,公民社会与第三部门研究(研）,研究生院,2.0,1,1,0,5.0,1,nan,evening,0.0,0.0
PUM8301,城市大型项目与对比研究（研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
PUM8302,性别、社会与公共政策（研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
PVET6003,兽医分子细菌学(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0
PVET8002,实验动物学与动物实验技术研究进展(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0
STAT6104H,测度与概率论(研）,研究生院,4.0,1,1,4,10.0,1,nan,morning,0.0,0.0
STAT6106,多元统计分析(研）,研究生院,3.0,1,1,1,10.0,1,nan,morning,0.0,0.0
STAT6110,回归分析与线性模型(研）,研究生院,3.0,1,1,1,10.0,1,nan,morning,0.0,0.0
TE6101,交通工程结构健康评价(研）,研究生院,2.0,1,1,0,6.0,1,nan,mixed,0.0,0.0
TE6103,现代道路材料(研）,研究生院,2.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
TE6301,城市交通与道路规划(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0
TE6302,交通工程理论与方法(研）,研究生院,3.0,1,1,0,6.0,1,nan,morning,0.0,0.0
TE8305,航运金融(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0
TE8311,城乡规划原理(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0
TE8314,交通设计(研）,研究生院,2.0,1,1,0,6.0,1,nan,mixed,0.0,0.0
TE8315,人工智能与智慧交通(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0
TE8316,现代交通管理与控制前沿(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0
RES1102,国际化拔尖创新人才科研训练,继续教育学院,3.0,2,1,13,100.0,1,公共选修课,evening,1.0,1.0
AI3701,机器学习与知识发现,自动化与感知学院,3.0,1,1,50,50.0,1,限选,afternoon,0.0,0.0
AI4702,网络智能优化,自动化与感知学院,2.0,1,1,60,30.0,1,限选,morning,0.0,0.0
AU3301,系统设计中的人为因素,自动化与感知学院,2.0,1,1,192,130.0,1,交叉课程,morning,0.0,0.0
AU3302,自动控制原理A,自动化与感知学院,4.0,3,3,214,36.67,1,必修,morning,0.0,0.0
AU3303,数字信号处理（A类）,自动化与感知学院,3.0,2,2,208,52.5,1,必修,evening,0.0,0.0
AU3304,数字图像处理基础,自动化与感知学院,2.0,4,1,129,35.0,1,必修,morning,0.0,0.0
AU3305,模式识别导论,自动化与感知学院,2.0,3,3,188,35.0,1,必修,morning,0.0,0.0
AU3306,自动化仪表,自动化与感知学院,2.0,1,1,200,100.0,1,必修,morning,0.0,0.0
AU3307,机器人学,自动化与感知学院,2.0,4,3,312,41.75,1,必修,mixed,0.0,0.0
AU3325,电力电子技术,自动化与感知学院,2.0,1,1,100,100.0,1,必修,morning,0.0,0.0
AU3501,自动控制原理B,自动化与感知学院,3.0,5,5,210,42.0,1,必修,afternoon,0.0,0.0
AU4302,JAVA语言,自动化与感知学院,2.0,1,1,22,40.0,1,限选,morning,0.0,0.0
CS1901,Python程序设计,自动化与感知学院,3.0,8,8,1344,84.0,1,必修,evening,0.0,0.0
EE2508,工程实践与科技创新Ⅲ-C,自动化与感知学院,2.0,1,1,62,65.0,1,限选,mixed,0.0,0.0
EE4518,工程实践与科技创新Ⅳ-C,自动化与感知学院,2.0,1,1,35,35.0,1,限选,mixed,0.0,0.0
ICE2501,信号与系统（B类）,自动化与感知学院,3.0,2,2,180,45.0,1,必修,morning,0.0,0.0
ISE3305,现代光学基础,自动化与感知学院,3.0,1,1,126,70.0,1,必修,morning,0.0,0.0
ISE3307,现代传感技术,自动化与感知学院,3.0,2,2,67,35.0,1,必修,afternoon,0.0,0.0
ISE3309,人工智能算法实践,自动化与感知学院,2.0,1,1,65,65.0,1,必修,afternoon,0.0,0.0
ISE3317,自动控制工程,自动化与感知学院,3.0,1,1,70,70.0,1,必修,afternoon,0.0,0.0
ISE3321,离散时间信号处理,自动化与感知学院,2.0,1,1,130,70.0,1,必修,morning,0.0,0.0
ISE4301,生物医学信息检测,自动化与感知学院,2.0,1,1,24,64.0,1,限选,morning,0.0,0.0
ISE4302,量子精密测量,自动化与感知学院,2.0,1,1,18,64.0,1,限选,morning,0.0,0.0
IST0516,工程实践与科技创新Ⅳ-F,自动化与感知学院,2.0,1,1,29,35.0,1,限选,morning,0.0,0.0
IST1001,信息与感知,自动化与感知学院,2.0,1,1,50,50.0,1,通识核心课程,mixed,0.0,0.0
ME1006,工程心理学,自动化与感知学院,2.0,1,1,100,100.0,1,通识核心课程,mixed,0.0,0.0
AI3604,计算机视觉,致远学院,3.0,1,1,18,31.0,1,限选,afternoon,0.0,0.0
AI3607,深度学习及应用,致远学院,3.0,1,1,2,31.0,1,限选,evening,0.0,0.0
ART1008,中国书画鉴赏与实践,致远学院,2.0,1,1,15,30.0,1,通识核心课程,mixed,0.0,0.0
BIO1002,生命科学发展史,致远学院,2.0,1,1,15,30.0,1,通识核心课程,evening,0.0,0.0
BIO1003,生命伦理学,致远学院,2.0,1,1,18,30.0,1,通识核心课程,mixed,0.0,0.0
BIO1256,生物学导论讨论课（1）,致远学院,2.0,1,1,18,14.0,1,必修,afternoon,0.0,0.0
BIO1260,生物学导论（微观生物学）（A类）,致远学院,4.0,1,1,98,49.0,1,必修,afternoon,0.0,0.0
BIO2355,生物化学,致远学院,4.0,2,2,110,32.0,1,必修,morning,0.0,0.0
BIO2356,生物化学讨论课,致远学院,2.0,1,1,18,25.0,1,必修,afternoon,0.0,0.0
BIO2753,生物学实验一,致远学院,1.5,1,1,37,37.0,1,必修,afternoon,0.0,0.0
BIO3350,细胞生物学,致远学院,4.0,1,1,40,25.0,1,必修,morning,0.0,0.0
BIO3351,细胞生物学讨论课,致远学院,2.0,1,1,20,25.0,1,必修,morning,0.0,0.0
BIO3352,免疫学,致远学院,4.0,1,1,16,30.0,1,限选,morning,0.0,0.0
BIO3353,免疫学讨论课,致远学院,2.0,1,1,8,30.0,1,限选,afternoon,0.0,0.0
BIO3354,神经生物学,致远学院,4.0,1,1,34,50.0,1,限选,evening,0.0,0.0
BIO3752,生物学实验（3）,致远学院,4.0,1,1,20,25.0,1,必修,afternoon,0.0,0.0
BMS1201,生物医学科学导论-1,致远学院,1.0,1,1,33,33.0,1,必修,mixed,0.0,0.0
BMS1203,医学系统生物学,致远学院,1.0,1,1,37,39.0,1,必修,morning,0.0,0.0
BMS1986,细胞生物学,致远学院,3.5,1,1,74,39.0,1,必修,afternoon,0.0,0.0
CE2650H,力学基础（荣誉）,致远学院,4.0,3,3,102,22.0,1,限选,mixed,0.0,0.0
CHEM1208,无机与分析化学,致远学院,4.0,1,1,98,49.0,1,必修,mixed,0.0,0.0
CHEM1212,无机化学,致远学院,4.0,1,1,48,22.0,1,必修,afternoon,0.0,0.0
CHEM1223,化学原理,致远学院,4.0,1,1,66,33.0,1,必修,afternoon,0.0,0.0
CHEM1303,无机化学实验,致远学院,1.0,3,3,57,18.33,1,必修,evening,0.0,0.0
CHEM2251,物理化学,致远学院,3.0,1,1,36,25.0,1,必修,morning,0.0,0.0
CHEM2304,有机化学实验（1）,致远学院,2.0,1,1,22,22.0,1,必修,afternoon,0.0,0.0
CHEM3202,有机化学（2）,致远学院,4.0,1,1,44,25.0,1,必修,morning,0.0,0.0
CHEM3403,物理化学(1),致远学院,4.0,1,1,44,22.0,1,必修,morning,0.0,0.0
CHEM3650,科研能力培养（1）,致远学院,1.0,1,1,22,25.0,1,必修,morning,1.0,0.0
CHEM4350,仪器分析实验,致远学院,1.5,1,1,13,18.0,1,必修,afternoon,0.0,0.0
CHEM4423,有机合成,致远学院,3.0,1,1,13,18.0,1,限选,evening,0.0,0.0
CHEM4451,物理化学（3）,致远学院,4.0,1,1,26,18.0,1,必修,afternoon,0.0,0.0
CHEM4610,科研能力培养（3）,致远学院,2.0,1,1,13,18.0,1,必修,evening,1.0,1.0
CHEM5405,现代分析方法,致远学院,2.0,1,1,12,18.0,1,限选,morning,0.0,0.0
CHEM5502,金属有机化学,致远学院,2.0,1,1,13,18.0,1,限选,morning,0.0,0.0
